Data,Label
 protimuhurto akta kotha soron korben j prithibite amra bechidin beche thakte parbona.. Amader sobai k morte hobe tai jahannam theke bacte chaile mon dye 5 waqt namaj porte hobe.. Doya kore duwati bar bar porben..ALLAHUMMAH AAJIRNI MINANNAR.. ai duwati bar bar porle jahannamer agun apnar jonno haram hoye jabe. ,0
 Ore mathay tule rakhbo.....form thakuk ba na thakuk...bad to durer kotha... ,0
 Take dole neya r ekjon kheloyar kon niye khela soman kotha ,0
 Shara dunia tai mone kore...jader eta mone hoyna...kano hoyna janina ,0
 Bangladesher jonno to amader prosabei kaj korbe. Boardere khara kore charbo dara kichhu din. ,0
 Tor Bap ar Tor  . Ma ,0
   Allah   tomi sobaike hedhaet dhau.ekjon Muslim hoye jara gali kotha bole tader ke tomi Islam somporke bujar toufik Dan koro... ,0
 Etodin hoye gelo asraful k mate dekina tar awesome sweep shot dekbo bole mone koto asa amar. ,0
 opening e tamin er sathe ashraful k namia dekha jete pare ,0
 hoyto tar baba ke jibone kokhono ei rokhon ekbar o joriye dhorenai otocho ei totakotito star kelowar mashrafike..........jader performance sudu bosor dui ek otoba 6 mash lasting kore jar jonno eto gun gan .  tar por ekdin beroye eshe oder kalo karnama. tarpor e suru hoy jutarbari.... bhabte hoy .  eito sudu cricket player .  jodi football tarokader moto kunu taroka Bangladeshe takto tahole eishob jonogonra ki jeno kore felto jemon baker bhaiyer jonno golay roshi lagiye moresilo? ,0
 Jak ekta sotti todondo korse tahole pulish ra ha ha ha ha ami to vabsi ki na jeno bole dei ,0
Khelata je dekhce tar chokei jol chilo oi masrafir jonno.,0
tar vokto ke bole pagol.,0
 Real boss er jonno pagol hoaa jai. ,0
 Dusto dui dik theke ekta paromanobik bom jodi falai dei kita oibo cinta korsoni.miss u yar. ,0
 Mul kotha holo Salman 1 jon Muslim . Kintu goru khawer bisoy a Momota k kisu bolar sahos o keho dekhay ni ,0
 Mash er uchit emon vokto ke safe kora Koto ta ondho vokto ar valobasha hole Kew emon ta korte pare. .eta obossoi mash vi er onk boro powa  ,0
 Mashrafir uchit chele ta ke giye chairye ana ... taholei akjon bhokter pori purno mon pabe ... ,0
 Hijab pore chudanota khub sahaj ,0
 Desher onek bodo kkhoti hoye galo.Desh akjon joggo ji hujur prodhan nirbachon comitionar k haralo.Tini shudhu doleur noy . desher manusher o onek upokar korechenmanush k kosto kore vote kandre jete hoy nai.Desher manush ta k kono din bhule jabe na. ,0
 kira jarok toi ki bangladesh a thakbi naki falanor sesta korbe kora kono labnai.,0
karon bangladesh a akdin tor besar hoba. ,0
 bangladesh er itihase sobcheye bartho cec...............apnar record kew konodin vangte parbe bole amar biswas hoyna.......apnar jiboner 16 anai mice............................... ,0
 tor jonmo neawatai bul chilo ei dunia toder moto catokar der karone aj ei duniar obostha ,0
 Sara jibon manus gali dibe ,0
 Tar jonno akta poca dim ,0
 Alhamdulillah...abar kon nastik asbe Allah pak valo Janen..... ,0
 monafik ar dik theke sofol. ,0
 Sagol er 3 no bacca.... ,0
 tar je daiotto silo tate se sofol. ,0
 Manus k ghrina kora pap ,0
 Ami jani ata koto baje comissoner bcoz Ami vuktovogi. ,0
 ebar abr je ki marka hbe ,0
 toke kono din maf kora hobena .  ebar tui je deshe e jas ,0
 Toder to ta chara r kono kaj nai.. fb te toder comments porlei toder culture bojha jay ,0
 Ami sylhety tai ami Gorbito ,0
 Masrafi k bad deja rebel k nite home ,0
 issh kno ja ami or jaigai thaklam na .  .  .  ,0
 ai vokto ke jeno kono sasti deoa na hoy. ,0
 bosh ja dakayelan na tomar kasa ojursoru balo bhasha ,0
 no tension . ar por amra biddut kheye bece thakbo . bon gullai jak . biddut e amader sob biporjoy theke bachabe . hihihihihi ,0
 Bangladesh k donso korar porekolpona ,0
 age kon jagay attack dibe oi ta bolo. ,0
 Tora hocchis sei baccha gulo jara tader maa baba k briddhasram e rekhe ase....map er dike takia dekhbi....tahole bujhte parbi pak r bangladesh 2toi mother indias sontan.....tai maa cheleder opor aghat hane na...bt beyadobi korle sikkhe kivabe dite hoi seta jane ,0
 ag theke 20_25 din age amoni akta sopno dekhesilam...Allah amader amon kono jogob theke rokkha korben ,0
Pakistan k puro bikkri korlaw oto ta choklet o hobe na .  . tora janis .  .  ,0
 India er gulo kalipuja r diwali te fatabe bole tule rekheche ,0
 nijeder kache to ekta AK47 nei r anner niye matamati  ,0
 paki ra modir bal fel te parbe na borong ,0
 sabdana fata jano na jai kamon boom to jinis ta subidar na@*** ,0
 amra chai kono vai er jeno mittu na hoy ,0
 Pakistan India ai juddea Mon a rakh ta hobea mosolman vai vai.ai khanea kono desh noy. ,0
 Kaka apne jodi dui bedy er hate desh na charten taile ajke e obostha hoitona ,0
 tuma k allaha aro 100bocor bece rakok jeno nirbacon auyamilig thik thak krte pare.tumi cara to r keu nirbacone jabena ,0
 Kaku etodin koi cila.....tv teo deka jai nai... honeymoon a gecila mone hoi ,0
 Chacha apnake r akta .  bar khmota diye dekha dorkar.... ,0
 shala madari sob kichu torkarone. ,0
 Akhon j sob mara jay ta tomer karona.Tume ke ta jano na. ,0
 aba tor jonno daser aj ai obosta . ,0
 You are a blady man ,0
 apni ar awami league ar sathe jot kore birodhi dol hoben na .apner wife deshtar khoti korlo birodhi dol hoye ,0
 karon onno ra to kopa kopi nia beasto. ,0
 Indian media kichu jante parlo na aar ei jamat er paper jene galo. .. ,0
 boss er tulona hoy na ,0
 good decision...tar mane holo final a Pakistan jodio bhul kore jai tahole india khelbe na...Pakistan k tar mane khela te onsogrohon e korte dichche na... ,0
 India kache ja taka ache icc k 5 BAR KINBE RE KANGLU ,0
 Ei shuzuge india k cricket a boykot kora jete pare... ,0
 Are kiso too para na ki are korbe ,0
 amio korte chai but meye to pai na ,0
 alomelo to hobei are tora bangali na bhoila geli akto bhalo khellei ki obosta ta fb hok ba tv sob khane boro songroho hote jache.are bhai age korok na300 plus pore bol je boro songroho soise det. ,0
 Bangladesher lokkho e hocche 250+ tai sobai taratari out hocche. ,0
 musfiq jedin bad jabi se valo cricket e firbe bangladesh ,0
 Tumi hole bangla des awamilig ar sobsayte Sera protarok tumi parbe ata tomar jonno kono somossa hobena karon tumi ak number gudi tomar gudu te Jodi kaj na hoy onno karo gudi te kaj hobena tobe sudu akta kotha mone rakhba tomar boyos ses matir nise jete hobe seykhane sob sokranter hisab tumi dite hobe ,0
 Ante hobe keno je system korchen Automatic asbe cutta lig ,0
 ami r ki bolbo ami ja bolbo ta lokhe likge rakhcw ,0
 Chinta koiren na kaku..mout ar age gonopita akta khaben sondeho nai ,0
 Sala porer election pojinto toder moron hoe jabe tar age ,0
 Tui putki r gondo shon ar tor pio manush ke shuna ,0
 Asay thako Pakle khai o ,0
 Kmne chori kre tai na shek ar khoni imam ,0
 Dash ta Mona hoy tor babhar ,0
 lut pat ki akhono baki ace . naki . nonsense ,0
 Allah r nam loyo  .  ,0
 jor kore na curi core ,0
 iblis dekhte chaile dekhe nao ,0
 Kutta sob somoy dekby key kothay paykhana korsry say manush ,0
 Apanaderke to ana lage na amni to roye gesen ,0
 Ager dare   Democratically   nirbachon koy naki ?? Jodi tai Hoi Ai tamser nirbachon korle to ar bachal er mato bola lage na ...... Chee chee Bangladesher Democracy .... ,0
 Mamu ora kelse tor ke ,0
 Se to kono valo lokke marte bole nai.Bolce ja ra ai somaj ke nosto kore tader kota. ,0
 Sib sena to gorur mut ky ora muk dea r balo kichu asa kora jy na. Oy muk to a jibon napak . ,0
 indian ra kotota muslim biddeshi atei ta valo kora bujhar kotha. ,0
 muslim holo virer jatee voyer kono karon nai ,0
 Salman mudi k kinte parbe 5bar. ,0
 plan ready taka sob somoy kale akta phone@*** ,0
 Salman sob somoy balo kota e bol a ,0
 kokhonoy na k bole6e?eta amader vai jaan j nepale bonnay 9 koti taka r nijer personal helicopter dia6ulo uddhar karje  . r kangladeshi jara comt krbi tdr keo to atao janis na j 6obir vaijaan er nam ki tai a bisoye tdr cmnt korao thik na r dekh6i tdr ai mediata puro vul khobor 6oray ,0
 India Farakka badh diye Bangladesh ke shoson korchhe  .  Pakistan er biroddhe tader eki chinta vabna . A obosthai Chaina tader biriddhe je byabostha niyechhe take obossoi somorthon kori . Amra chai India agrasi monovab tyag kore protibeshi der sathe valo achoron korbe . ,0
 sumay sorkar ke bad deya jai na ,0
 Are bhai amader gola dibe naki orato liger gula dibe ,0
 vai matro to start korlo.. ar moddhe 1 ta catch o drop hoyce.. r apnara kon durdanto? ay sob baler news na koira jeta sotto seta bolen. tate apndr upor manuser astha barbe ,0
 Tahle to tui bollei chin desh pakistan k kheye felbe????? ami jantam na ashraffa tor ato khomta ,0
 Rendia no 1 terrorist country ,0
 kasmir sadin hok sikim o orunachol china k dile santi asbe or na oorunac ,0
 bt harbe mone hoy amr favorite bd ,0
But vlo hbe rendian der theke amraa jodi kolkatar moto ekta prodesh nite pAri...,0
 india pakistan ke attack koreni attack kore6e pakistan er kichu posso jongi der ke...pakistan jodi eta na bujhe tahole india o parbe er uchit jobab dite... ,0
 Sob muslim country golo ak sathe hole ar er sathe Bangladesh na thakla akta paromanobik boma ai deshe pora ochit . ta na hole lojjay muslim hisebe matha ochu kore kotha bolte parbo na. sorry karo karo gaye lagle amar kichu korar nai. ,0
 right se jonno e mone hoy iran pakistan simante mortar nikhhep korese..... ,0
 A khanki rendi chanal ar kono khabor e satto na.keu viswas koro na ,0
 ????? ???? ??? ??? ????????? ?? sapor korbo ihudi.. hindu kokhono amader bondhu noi hote pare na ,0
 Dost asha kori jeno jite jay. ,0
 Ota dekhte kemn . khai na makhe ,0
 thik bolchen vai..ei salar police ra sudhu public re hoyrani kore ghus khete jane tachara r kono bal o pare na ,0
 Tora tahole dhorey nichis je tora durbol...tahole r kukurer moto dakis na. ,0
 Eta jamat er page tai Pakistani support. ...Bangladesh government er uchit ei page bondho kora. ..na korle amra ei page ke puro indiar samne tule dhorbo ,0
 Eibar awamilik k ghor sara korar shujug aise. ,0
 sustho sundor kora jamat jatio parter moto jano na hoi control chek masallah@ ,0
 Amar kicu kotha page ta ekbar hole o visit korben rqsr roilo apnader kace like dite hobe na ,0
 Ekhan a kintu somdvu sorkar k na rakha ta tik hoby bcz or khala ta mota o valo na oke change kore nasir vai k rakha ta e tik hoby karon nasir vai ekjon alraunder plyer ,0
 taizul k baad diye naser k chai amra .  ,0
 takchin ke bad diye alamin.takle gd oito ba suful ,0
 Allah Ishwar sob paren....Tini aro valo korten jodi Pakistan namok deshti k dhongsho kore diten... ,0
 plz mas bai last do overe spinar bol diben na.zim baboi r afgan sathe er harar karon atai . fast bole harle kono dokko nai ,0
 Bangladesh eo bondo kora ucit. ,0
 Rajakar potrika bharat er pise lege kon lav nei toder mute sathe nibe na ,0
 Najrul vai apnar lekhati khub sundor hoyese ami apnar sathe akmot. ,0
 oi salar potaim der koliza ta tik tik er kolizar moto,0
 Pakistan bodla na nelao ei jamat er paper thik bodla nibe ,0
 Showdir meyera gari chaay ha ha hA ,0
 Purishra je ki bare hoyche.. ,0
 Ha ha ha.. Ei sob meyera j ki bolbe khujei pai na ,0
 Ota to nobike bola hoy...... ,0
 No problem. Amader hill track onek jayga ache tader okhane purnobashok kora hok. ,0
 Rokkha Kore ne sekar koreche kheye felte. ,0
 Quran ke jara valovabe buje tara kakhono jongi hate pare na.islame kono jongi nai. ,0
 akono somoy ace re by dhoko ki hoy ,0
 Onek dere hoye gese but onek valo lage comilla win hole ,0
 Soytan re jeno kuno muslim raste dhukte na dea hoy ,0
 Allah ae burmis jalimder tumi somuchit sikkha dow ,0
 OK valo kora Marti hovi ,0
 Baper jonno doa koro chodna.... ,0
 amar bari sylhet ota kintu amader barite o ace ,0
 Ja baje gondho Dekhte shundor ,0
 Oder bhasha o toh bangla tai na keno ura thakte parbe na Bangladesh e ,0
Tader ghore eder ke patai dewa uchit. ,0
 engine ki truti hote pare na?. jaei din ajrail dhorbe sei din kake dosarof korbe na bodyguard ke. ,0
 Pailot hoyto jamathar na h0y B N P er lok chilo ,0
 comment gola onosoron kore boltace asoleyi taka chara chakri akhon hoy na kichu ghosh khor er jonnoh ,0
 Allah aro koto ki dekhaben. ,0
 bap re nie 1 month medical clg a bosay deya hq.. lekha pora na krle o bujbe pressure cooker koto rokom ar... ,0
 Keno re baba eto shundhor jibon ta k evabe sesh kore dile So sad ,0
Duniear sob baba jeno amon Na hoi.. ,0
 kicu kicu baba der gola kata uchit nijer okkhomota onnoka dia puron korta chai...... ,0
 Ei prithibite sob ceye beshi shopno hotta kore amader obhibhabok ,0
 J cheler nijer jiboner proti maiya nei.se dr hoye manuser kno upokare asto mne to hoina. ,0
 Arnirbar sarkar jibon juddhe hare gelo tobe ja koresa ta thik na manuser kothay ki ase jai amader desh theke akjon madhabi chole gelo ,0
 manush eto mukho hoy keno. dunia dui diner.shekhane ki ek medical a chance na paoay suicide. jaihuk allah ai bhaike maf korun ,0
 J bul koreco tumi se buler hoi na khoma ,0
 besi lov korle ja hoy.. tar baba akjon lovi ,0
 ami bolbo er jonno or baba daye. ,0
 Manus jokhn kosto sojjo korte na pare tokhn e ai kaj Kore..... ,0
 Ei shob bap mare ki je kora ucit ,0
 Bangladesh a sobai DU . MEDICAL ar BUET chinara vai....... ,0
 toder moto pati netara kisui korte parbi na karon somabes koro misil koro seta gonomaddome bola o onumiti saoar dorker ki shahos kore rastai naima porte paro na. ,0
 Ami kono kharap kichu dekhchi na  ,0
 Ata BNP kono dos nay karon tomra Jodi tomader bisar thik moto korte tahole onner kase bisar sawar kono dorkar hoto na tomader kase nay bisar nay bole Tara bidesi der sojugita sayse kintu Jodi tomader lojja thakto tahole tomra kotha bolte na amader dese jokhon kono manus tar Babar kase bisar na pay tokhon onno kono manuser sohojugita say na hoy adalote Jay tay tomra jokhon tomader nijeder bisar korte partesona tokhon manuser odikarer jonno jey kono khane jete pare somossa kothay tay sapabaji sere ,0
 tor kace bicar dile toi ar ki korbi amader ta jana ace... ,0
 Jha Mon say bolta tako ,0
 Bkomotay takha boro boro kotha sobai bolta para ,0
Toder jota deye petano ochit ,0
 ihudi der hedayot kokhono hobe na mone hoi ,0
 ajaira lokder sorirer jor ato hoea gese j . khoroch korar jayga pay na... ,0
 Amra a kon desy boso bas korce...proti deni ai doro ner khobor..kano?ai daser ki kono becher pabena manus..a bave cholte thakle..1 din amon hobe ja manus...kolpona korte parbe na... ,0
 Allah oder k apni sahajokoren ,0
 Allah tumi onake valo kore dew ,0
 he allah tumi balo kore daw ,0
 allah apni ai ma k susto kre din amin... ,0
 Doa kori tomader ma valo hoa zak ,0
 hei Allah tumi ai mohila ke balo kore din ,0
 amin.Allah tomather ma kay khub taratari thik kory diby.dowa kori. ,0
 he allah tumi paro chotto vai bonder muke hasi dite ........Ameen ,0
 Freedom fighters der jonno dhakai hospital ase ..jogajok korte bolen..dhakai ,0
 Ena poribhan road k ar babar mone kore. ,0
 eana fori bohon baje akta gari ata bon kora huk ,0
 ena khub maratook hoye utthecea ,0
 Salara ganja khai gari caly ena ,0
 akhon na jani abr kono new paling niya asse... ,0
 vi ata to akta ?????? hoa galo ,0
 Aamir ar eata kora uchit hoy ny ,0
 Pabel saheb varotio oi BSF noroposhoder o amra mon theke greena jara amar desher osohai manusder border e goli kore marche.somoyer kontoshor er post e ki varotio bsf r maloder nie kicho likha ache? R jodi na thake to apnar comment er likha golote ki ingit dilen apni? ,0
 Hmm..bhujlam...Jumana group er theke tk niye Jamunar e Pride korse.. New Advertise.. ,0
 Jugantar ki eder news paper.... Hoi to ba er jonne dia6a ,0
 hm pakistan too zongir astana ar sob vangari valo kichu dakba ke kora . . ,0
 amer kaseo tai mone hoy... ,0
 Lagbay to atato r pakistan na Bangladesh ok ,0
 K choto k boro sata boro kotha na dui jonei sistrer sera jib manus. ,0
 Asif ekta cheter shilpi omon silpi hat bajare onek pawa jai but musfiqe ar moto kheloyar pawa muskil. ,0
 Asif bhai apnake tnx gajakhor reportarder kothay manonibes na koray.Salara til k tal kore.Mosfiq oi din ki bolecelu sobai Sonece.bojina reportarera knu ababe paltu babe likin? ,0
 Mushfiq ke khub valo jantam.....,0
 Joto sob morogo lokar moto comant kora asif no karo nem volsa ,0
 Shobai eto kotha keno bolche bujtesi na.dujon e emon manush je 2jon e 2jon er obsthan theke kheto. Tai ekhane boyosher dik ta dekhte hobe emon vabe na bolle o hoto 1tu onno vabe raag ta prokash korle to kono khoti hoto na.erokom bole to nijei nijek choto korlo. ,0
 Shoytan er dokay pore geche. ,0
 Are vai du r student der cmnts pore to mne hocche ora sorkari clg gulo public hote dibe na.. ,0
 yess.nu er student onek medabi hoy..r amra poralekha korei vlo result kori re vai.tumader moto sir poti dorna dite jai na.. ,0
 Dur du te jabo na dekhi gov ki kore ney du nam diye noy medha diye agabe jibo .....ami sobche opochondo koi du r chele meyeder....karon odher medhar cheye ohonkar besi..I dont care ,0
 you are a pure racist ,0
 sudhu taina.ara mone kore amra government clg er student ra kono kostoi korina amonki public a vorti hobar jonno o mone hocche amra kichui korini Tania Afrin Jarin ,0
Seal 1ta lagalei hoy na.vitore shei rokom jinsh o thakte hoy.NU er student koi jay r tomra koi porjonto jao dekha ache onek... ,0
r a pagol meye saradin to fb .  imo .  lover niye busy thaken r ghoraghori koren.,0
amra jani akta du ar student ki kore r na kore.,0
r onno dike akta nu ar students first class pawar jnno saradin rat hard work kore.,0
apnara du te poren apnader khata jara dekhe tarai class ney.,0
r nu te kotha theke Q. korbe ki korbe kicco guess o kora jayna.,0
