id;text;emotion;lan;domain
17933;"আমার মতে কে হারছে দেখার দরকার নাই,,, সাকিব আর মুস্তাফিজুর কেমন করলো এটা আমি দেখি
";none;BN;sports_video
17953;"Hahaha, nijera nagin dance kore abar bole amra wild😂😂😂😂
";joy;RN;sports_video
17983;"Suchak Chowdhury Ankur toder ipl key keo amra bel dey shakib and the fizz er karoney ipl er srh&mi er match dekha
";none;RN;sports_video
18013;"iqbal ami ooo bro. আমার একটা ছট্ট চ্যানেল আছে হয়তো আপনার ভাল লাকতে পারে। গুরে আসার দাওয়াত রইল।
";none;BN;sports_video
18024;"AHMED r8
";none;RN;sports_video
18032;"Partha Das nijeder ke upore rakhben kumirer khaj katar songe ki amra tulona korechi? shob kichute nijeder ke upore rekhe nijer dhol nije petano bondho koren. amra apnar kache poramorsho chainai. ar ki bollen hinghsha kori? er moddhe hingsha koi vab maraite asche
";disgust;RN;sports_video
18046;"S Rahman thik
";none;RN;sports_video
18047;"আপনার কথার সাথে আমি একমত।আমাদের নিজস্ব কোনো sports chanel নেই।আমরা প্রচারের দিক থেকে অনেক পিছিয়ে আছি।যতই ঢাকঢোল পিটটয়ে বলা হয় যে বিপিএল সেরা।বাস্তবিক ক্ষেত্রে কিন্তু সেটা আদও হয়নি।
";none;BN;sports_video
18076;"সাদা চামড়ার কেরামতি
";surprise;BN;sports_video
18082;"Apni khelar kechui to bujen na agee sekhen tar por upochtha korben
";disgust;RN;sports_video
18095;"আরে ভাই ভার আমাদের বন্দ্বু নয়,শত্রু,
";none;BN;sports_video
18095;"আরে ভাই ভার আমাদের বন্দ্বু নয়,শত্রু,
";none;BN;sports_video
18123;"+Osmaan Gony আরে মাদারী তোর অন্য বাবাদের ইকোনোমি রেট ১২,১৪,১৬, আর তোর মুস্তাফিজ বাপের ইকোনোমি রেট ৬,
";anger;BN;sports_video
18125;"হ্যা,ইন্ডিয়ানরা আসলে মনে করে বাংলাদেশ কিছুই না,,,,অথচ আমরাই তো ওদের জিতাই,,,,,,তার সম্মান-কৃতজ্ঞতাও নাই তাদের মধ্যে,,,যতসব অকৃতজ্ঞের দল👎👎👎👎👣👣👣
";disgust;RN;sports_video
18132;"India to shera chor
";disgust;EN;sports_video
18164;"+The Undertaker কাকে বললেন??
";none;BN;sports_video
18171;"Md Mizanur Rahman r completely a nonsense.
";disgust;EN;sports_video
18181;"Fuck you all 🇮🇳👳🇮🇳
";disgust;RN;sports_video
18184;"MD. MARUFUL ALAM kno vai ki problem
";none;RN;sports_video
18189;"এই লোক ক্রিকেট খেলার কিছু বুঝে?? যেখানে অন্য বোলার রা ৪০ এর উপর করে রান দিছে ,সেখানে মুস্তাফিজ ৪ ওভারে ১ উইকেট নিয়ে ২৫ রান দিছে। এই ফাজিলের চোখে ঐটা পরে না। ও জোর করে মুস্তাফিজরে খারাপ বোলার বলার জন্য ইনসিস্ট করে যাচ্ছে।মুস্তাফিজ ক্যাচ মিস করছে, ওটা আলাদা হিসাব। এর জন্য জরিমানা করা উচিত । ডেথ ওভারে ১১ রান চেজ করা কোন ব্যাপার না। আর ডেথ ওভারে কি প্রতিদিন ভাল খেলবে এমন কোন কথা আছে??? ওদেরকে কি মানুষ মনে করে না ,এই ফাজিলের দল গুলা???
";anger;BN;sports_video
18189;"এই লোক ক্রিকেট খেলার কিছু বুঝে?? যেখানে অন্য বোলার রা ৪০ এর উপর করে রান দিছে ,সেখানে মুস্তাফিজ ৪ ওভারে ১ উইকেট নিয়ে ২৫ রান দিছে। এই ফাজিলের চোখে ঐটা পরে না। ও জোর করে মুস্তাফিজরে খারাপ বোলার বলার জন্য ইনসিস্ট করে যাচ্ছে।মুস্তাফিজ ক্যাচ মিস করছে, ওটা আলাদা হিসাব। এর জন্য জরিমানা করা উচিত । ডেথ ওভারে ১১ রান চেজ করা কোন ব্যাপার না। আর ডেথ ওভারে কি প্রতিদিন ভাল খেলবে এমন কোন কথা আছে??? ওদেরকে কি মানুষ মনে করে না ,এই ফাজিলের দল গুলা???
";disgust;BN;sports_video
18194;"nice ✌👌
";joy;RN;sports_video
18228;"Dhur mia ki bal record korso?
";disgust;RN;sports_video
18232;"Rubel Sheikh look who is talking. Whole world saw that night whos faltu ppl 👅👅. Faltu ppl themself calling other faltu 😱
";anger;RN;sports_video
18232;"Rubel Sheikh look who is talking. Whole world saw that night whos faltu ppl 👅👅. Faltu ppl themself calling other faltu 😱
";disgust;RN;sports_video
18252;"wow Ncy
";joy;EN;sports_video
18253;"cheaters ,no spirit of game
";disgust;EN;sports_video
18260;"Redwan Hussain Monzu suck ib rastar nedi kutta haramzada 😂😂😂😂
";anger;RN;sports_video
18268;"2014 saler asia cup e sobaike nijer Dick dekhay bd er izzot matite mishay dise, r nidahas trophy te ja korlo bolar moton na, ey shoytan k r ki bolbo
";anger;RN;sports_video
18268;"2014 saler asia cup e sobaike nijer Dick dekhay bd er izzot matite mishay dise, r nidahas trophy te ja korlo bolar moton na, ey shoytan k r ki bolbo
";disgust;RN;sports_video
18270;"Robi bro, sudhu suck ib na borong eder sobari kom beshi shoytani ase, akmatro vodro holo riad eyjonno riad k keu bel dayna
";disgust;RN;sports_video
18295;"Suchak Chowdhury Ankur , Razakar shala😈
";anger;RN;sports_video
18295;"Suchak Chowdhury Ankur , Razakar shala😈
";disgust;RN;sports_video
18299;"Flood country
";none;EN;sports_video
18308;"Razib uddin alom moka moka 😧😧😧
";sad;RN;sports_video
18327;"Suchak Chowdhury Ankur , Bangladesh is pure country
";joy;RN;sports_video
18327;"Suchak Chowdhury Ankur , Bangladesh is pure country
";none;RN;sports_video
18330;"Suchak Chowdhury Ankur , tui bastard 😆
";anger;RN;sports_video
18332;"Techno --new naanga deshi barkar spotted 😆😆😆😆
";joy;RN;sports_video
18368;"Silent sri lanka
";none;EN;sports_video
18390;"Shafiq Rehman źcheap team FUCKED ur MOM WITH CHEAP RATE
";anger;EN;sports_video
18395;"Ind beat naanga deshis in the final😝😝😝😝
";joy;RN;sports_video
18401;"Shafiq Rehman FUCK u and UR SISTERS CHEAP PUSSY
";anger;EN;sports_video
18403;"Musa. Kutta, tor 14 gushtire ami regular chudi😂😂😂😂
";anger;RN;sports_video
18414;"Suchak Chowdhury Ankur vaiii koichoo manush oo kuttta hoii tumar jobab asee men
";anger;RN;sports_video
18414;"Suchak Chowdhury Ankur vaiii koichoo manush oo kuttta hoii tumar jobab asee men
";anger;RN;sports_video
18427;"Head 2 head percentage---ind 91%, kangla 9%, chud gaya naanga desh😂😂😂😄😄😄😄😄😄
";joy;RN;sports_video
18427;"Head 2 head percentage---ind 91%, kangla 9%, chud gaya naanga desh😂😂😂😄😄😄😄😄😄
";disgust;RN;sports_video
18432;"Ami toder 14 gustire 24/7 chudi bujhli, sonagachi te eshey dakh akbar, dekhbi toder nusrat padiya, mahia magi, mim fuck chiching, joya choda khan, sohana ah ah sobkotire chuidda chudda voda lal kore disi, 😂😂😂😂tora etari joggo😉😉😉😉
";anger;RN;sports_video
18432;"Ami toder 14 gustire 24/7 chudi bujhli, sonagachi te eshey dakh akbar, dekhbi toder nusrat padiya, mahia magi, mim fuck chiching, joya choda khan, sohana ah ah sobkotire chuidda chudda voda lal kore disi, 😂😂😂😂tora etari joggo😉😉😉😉
";joy;RN;sports_video
18444;"Amader sonagachite kangali magir ovab nai, nusrat padiya, mim fuck chiching, joya choda khan, sohana choda khaya ja, mahia magi sobti kolkatay lengta hoye ghore😀😀😀😀
";anger;RN;sports_video
18445;"Suchak Chowdhury Ankur kankurpola toder sunny leon priyanka deepika sob magirato kuttar sathe chodachudi kore tui kankirpola o koros😁😁😁😁😁😁😁😁😁😁😁👟👟👟👟
";anger;RN;sports_video
18453;"Abid kutta tora korish egula amra na, tora toh muajjin k moshzid e khun korish, nastik shoytan
";anger;RN;sports_video
18464;"Toder boby k goalghore chudi😁😁😁😁
";joy;RN;sports_video
18478;"+Desi Boy i hate randi randian s randia and india are same randia mean the land of prostitute randians roadshitters only deserve fuck
";anger;EN;sports_video
18489;"we played very well but hard luck thanks girls boys have done nothing for our football but you girls so lovely :)
";joy;EN;sports_video
18515;"who the fuck is shouting from the bench side? plz dude shut you mouth and give them chance to enjoy this way australian girls are pretty
";anger;EN;sports_video
18540;"দেখতে দেখা যায় কিছুই বুঝে না কিন্তু সুন্দর soft কিভাবে খেলতে পারে
";joy;BN;sports_video
18552;"onek valo khale
";joy;RN;sports_video
18558;"Aus 3 - Ban 2
";none;RN;sports_video
18579;"দেশ শেষ
";anger;BN;sports_video
18579;"দেশ শেষ
";sad;BN;sports_video
18582;"They are playing really very nice well-done girls
";joy;EN;sports_video
18607;"অসাধারণ রে ভাই বাংলাদেশে র ছেলেদের থেকে অনেক ভালো ।।আশা করি ওরা সামনের দিকে আরো ভালো খেলবে ।।।শুভ কামনা
";joy;BN;sports_video
18621;"বাংলাদেশের ছেলেরা বাল ছিড়তে পারে না মেয়ে গুলো বাল ছিড়ে।
";anger;BN;sports_video
18621;"বাংলাদেশের ছেলেরা বাল ছিড়তে পারে না মেয়ে গুলো বাল ছিড়ে।
";disgust;BN;sports_video
18626;"Sotti sundor khelce !
";joy;RN;sports_video
18627;"আমাদের দেশের ছেলে আবাল গুলোএদের কাছ থেকে অনেক কিছু শেখার আছে আবাল গুলো কোথায় আজ
";anger;BN;sports_video
18628;"খুব সুন্দর খেলেছে মেয়েরা অভিনন্দন
";joy;BN;sports_video
18649;"Hassan Mustafa Gandapur terrorists can't play football and cricket
";none;EN;sports_video
18685;"KiLLeRMoDe599 dik heeaaaaad
";none;EN;sports_video
18716;"Kato din sunbo ar asraful jatio dola asca na to amar sai like you
";sad;RN;sports_video
18728;"ওরে পাপন তোরে গুলি করে মারা দরকার কারণ আশরাফুল নিজের ভুল শিকার করছে তবুও ক্ষমা করস না‌ই এখন তারা তারি দলে আন তার অপেক্ষায় আছি আমরা আশরাফুল আশরাফুল।
";anger;BN;sports_video
